code	url	creator	created_t	last_modified_t	product_name	generic_name	quantity	packaging	packaging_tags	brands	brands_tags	categories	categories_tags	origins	origins_tags	manufacturing_places	manufacturing_places_tags	labels	labels_tags	emb_codes	emb_codes_tags	cities	cities_tags	purchase_places	stores	countries	ingredients_text	allergens	allergens_tags	traces	traces_tags	serving_size	serving_quantity	no_nutriments	additives_n	additives_tags	ingredients_from_palm_oil_n	ingredients_from_palm_oil	ingredients_from_palm_oil_tags	ingredients_that_may_be_from_palm_oil_n	ingredients_that_may_be_from_palm_oil	ingredients_that_may_be_from_palm_oil_tags	nutriscore_score	nutriscore_grade	nova_group	pnns_groups_1	pnns_groups_2	states	main_category	image_url	image_small_url	image_front_url	image_front_small_url	image_ingredients_url	image_ingredients_small_url	image_nutrition_url	image_nutrition_small_url	energy-kj_100g	energy-kcal_100g	energy_100g	energy-from-fat_100g	fat_100g	saturated-fat_100g	-butyric-acid_100g	-caproic-acid_100g	-caprylic-acid_100g	-capric-acid_100g	-lauric-acid_100g	-myristic-acid_100g	-palmitic-acid_100g	-stearic-acid_100g	-arachidic-acid_100g	-behenic-acid_100g	-lignoceric-acid_100g	-cerotic-acid_100g	-montanic-acid_100g	-melissic-acid_100g	monounsaturated-fat_100g	polyunsaturated-fat_100g	omega-3-fat_100g	-alpha-linolenic-acid_100g	-eicosapentaenoic-acid_100g	-docosahexaenoic-acid_100g	omega-6-fat_100g	-linoleic-acid_100g	-arachidonic-acid_100g	-gamma-linolenic-acid_100g	-dihomo-gamma-linolenic-acid_100g	omega-9-fat_100g	-oleic-acid_100g	-elaidic-acid_100g	-gondoic-acid_100g	-mead-acid_100g	-erucic-acid_100g	-nervonic-acid_100g	trans-fat_100g	cholesterol_100g	carbohydrates_100g	sugars_100g	-sucrose_100g	-glucose_100g	-fructose_100g	-lactose_100g	-maltose_100g	-maltodextrins_100g	starch_100g	polyols_100g	fiber_100g	proteins_100g	casein_100g	serum-proteins_100g	nucleotides_100g	salt_100g	sodium_100g	alcohol_100g	vitamin-a_100g	beta-carotene_100g	vitamin-d_100g	vitamin-e_100g	vitamin-k_100g	vitamin-c_100g	vitamin-b1_100g	vitamin-b2_100g	vitamin-pp_100g	vitamin-b6_100g	vitamin-b9_100g	folates_100g	vitamin-b12_100g	biotin_100g	pantothenic-acid_100g	silica_100g	bicarbonate_100g	potassium_100g	chloride_100g	calcium_100g	phosphorus_100g	iron_100g	magnesium_100g	zinc_100g	copper_100g	manganese_100g	fluoride_100g	selenium_100g	chromium_100g	molybdenum_100g	iodine_100g	caffeine_100g	taurine_100g	ph_100g	fruits-vegetables-nuts_100g	fruits-vegetables-nuts-dried_100g	fruits-vegetables-nuts-estimate_100g	collagen-meat-protein-ratio_100g	cocoa_100g	chlorophyl_100g	carbon-footprint_100g	carbon-footprint-from-meat-or-fish_100g	nutrition-score-fr_100g	nutrition-score-uk_100g	glycemic-index_100g	water-hardness_100g	choline_100g	phylloquinone_100g	beta-glucan_100g	inositol_100g	carnitine_100g
3109850018726	https://fr.openfoodfacts.org/produit/3109850018726	kiliweb	1502383193	1502456562	Antésite Eucalyptus		13 cl	verre,flacon	verre,flacon	Antésite,Noirot	antesite,noirot	"Boissons, Sirops, Sirops aromatisés, Boissons à diluer"	en:beverages,en:syrups,en:flavoured-syrups,fr:boissons-a-diluer			France	france	Peu ou pas de sucre, Fabriqué en France, Arômes naturels, Sans alcool, Sans colorants, Sans conservateurs, Sans sucre, Sans édulcorants	en:low-or-no-sugar,en:made-in-france,en:natural-flavors,en:no-alcohol,en:no-colorings,en:no-preservatives,en:no-sugar,en:without-sweeteners					France		France	Eau, réglisse (3g de glycyrrhizine par flacon), extrait de guarana, extrait naturel d'eucalyptus, arôme naturel de pin.								0		0			0					1	Beverages	Sweetened beverages	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:flavoured-syrups	https://static.openfoodfacts.org/images/products/310/985/001/8726/front_fr.8.400.jpg	https://static.openfoodfacts.org/images/products/310/985/001/8726/front_fr.8.200.jpg	https://static.openfoodfacts.org/images/products/310/985/001/8726/front_fr.8.400.jpg	https://static.openfoodfacts.org/images/products/310/985/001/8726/front_fr.8.200.jpg	https://static.openfoodfacts.org/images/products/310/985/001/8726/ingredients_fr.5.400.jpg	https://static.openfoodfacts.org/images/products/310/985/001/8726/ingredients_fr.5.200.jpg	https://static.openfoodfacts.org/images/products/310/985/001/8726/nutrition_fr.6.400.jpg	https://static.openfoodfacts.org/images/products/310/985/001/8726/nutrition_fr.6.200.jpg	0.42		0.42		0.1	0.1																																			0.1	0.1									0	0.1				0	0																																																				
3271470751106	https://fr.openfoodfacts.org/produit/3271470751106	nouky20	1501695537	1501706237	Cidre Fermier (4.5%)		75 cl	Verre,Bouteille	verre,bouteille	Château de Lézergué	chateau-de-lezergue	Boissons, Boissons alcoolisées, Produits artisanaux, Alcools artisanaux, Cidres, Cidres artisanaux, Cidres traditionnels, Cidres fermiers	en:beverages,en:alcoholic-beverages,en:artisan-products,en:artisanal-spirits,en:ciders,en:artisanal-ciders,en:traditional-ciders,fr:cidres-fermiers			Ergué-Gabéric,29500,Finistère,Bretagne,France,Cidrerie EARL Château de Lézergué	ergue-gaberic,29500,finistere,bretagne,france,cidrerie-earl-chateau-de-lezergue	"Concours général agricole, Déconseillé à certaines catégories de personnes, Déconseillé aux femmes enceintes, Médaille d'argent du Concours général agricole, Médaille d'argent du concours général agricole 2017"	fr:concours-general-agricole,en:not-advised-for-specific-people,fr:medaille-d-argent-du-concours-general-agricole,fr:deconseille-aux-femmes-enceintes,fr:medaille-d-argent-du-concours-general-agricole-2017					Douarnenez,Locronan	Leclerc,E.Leclerc,Intermarché,La Bretagne Gourmande	France	"Jus de pommes à cidre, contient des _sulfites_"	sulfites	en:sulphur-dioxide-and-sulphites	Anhydride sulfureux et sulfites	en:sulphur-dioxide-and-sulphites				0		0			0					3		Alcoholic beverages	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:traditional-ciders	https://static.openfoodfacts.org/images/products/327/147/075/1106/front_fr.5.400.jpg	https://static.openfoodfacts.org/images/products/327/147/075/1106/front_fr.5.200.jpg	https://static.openfoodfacts.org/images/products/327/147/075/1106/front_fr.5.400.jpg	https://static.openfoodfacts.org/images/products/327/147/075/1106/front_fr.5.200.jpg	https://static.openfoodfacts.org/images/products/327/147/075/1106/ingredients_fr.6.400.jpg	https://static.openfoodfacts.org/images/products/327/147/075/1106/ingredients_fr.6.200.jpg	https://static.openfoodfacts.org/images/products/327/147/075/1106/nutrition_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/327/147/075/1106/nutrition_fr.7.200.jpg																																																										4.5																																																			
3277170405547	https://fr.openfoodfacts.org/produit/3277170405547	nouky20	1501705552	1501706204	Le Chouchenn du Pêcheur (11.5%)		75 cl	Bouteille,verre	bouteille,verre	La Ruche Celtique	la-ruche-celtique	Boissons, Boissons alcoolisées, Produits artisanaux, Alcools artisanaux, Chouchens, Hydromels	en:beverages,en:alcoholic-beverages,en:artisan-products,en:artisanal-spirits,fr:chouchens,fr:hydromels	Bretagne	bretagne	22110,Mellionnec,Côtes d'Armor,Bretagne,France	22110,mellionnec,cotes-d-armor,bretagne,france	Déconseillé aux femmes enceintes, Cuvée artisanale	fr:deconseille-aux-femmes-enceintes,fr:cuvee-artisanale						Leclerc,E.Leclerc	France	Eau, miel, levure								0		0			0					3		Alcoholic beverages	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:artisanal-spirits	https://static.openfoodfacts.org/images/products/327/717/040/5547/front_fr.6.400.jpg	https://static.openfoodfacts.org/images/products/327/717/040/5547/front_fr.6.200.jpg	https://static.openfoodfacts.org/images/products/327/717/040/5547/front_fr.6.400.jpg	https://static.openfoodfacts.org/images/products/327/717/040/5547/front_fr.6.200.jpg	https://static.openfoodfacts.org/images/products/327/717/040/5547/ingredients_fr.10.400.jpg	https://static.openfoodfacts.org/images/products/327/717/040/5547/ingredients_fr.10.200.jpg	https://static.openfoodfacts.org/images/products/327/717/040/5547/nutrition_fr.11.400.jpg	https://static.openfoodfacts.org/images/products/327/717/040/5547/nutrition_fr.11.200.jpg																																																										11.5																																																			
3014409004153	https://fr.openfoodfacts.org/produit/3014409004153	kiliweb	1500226911	1501426142	Coktail sans alcool							Boissons, Boissons sans sucre ajouté	en:beverages,en:unsweetened-beverages												LIDL	France	"Eau sucre jus de citron vert à base de concentre : 1 jus de kiwi à base de concentré : 0 acidifiant : acide citrique, crémes? arôme naturel de citron avec eutres aromes naturcls, conservateur : sorbate de potassium, stabilisent : E4?15, colorants"								2	en:e202,en:e330	0			0			13	e	4	Beverages	Unsweetened beverages	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:unsweetened-beverages	https://static.openfoodfacts.org/images/products/301/440/900/4153/front_fr.13.400.jpg	https://static.openfoodfacts.org/images/products/301/440/900/4153/front_fr.13.200.jpg	https://static.openfoodfacts.org/images/products/301/440/900/4153/front_fr.13.400.jpg	https://static.openfoodfacts.org/images/products/301/440/900/4153/front_fr.13.200.jpg	https://static.openfoodfacts.org/images/products/301/440/900/4153/ingredients_fr.10.400.jpg	https://static.openfoodfacts.org/images/products/301/440/900/4153/ingredients_fr.10.200.jpg	https://static.openfoodfacts.org/images/products/301/440/900/4153/nutrition_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/301/440/900/4153/nutrition_fr.7.200.jpg		42	176		0.1	0																																			10.1	10.1										0.1				0.1	0.04																																												13								
3551470750010	https://fr.openfoodfacts.org/produit/3551470750010	nouky20	1500185406	1500242089	Au Breton Gourmand		75 cl	Bouteille,Verre	bouteille,verre	Cidre Sorre,Ets Chapron	cidre-sorre,ets-chapron	Boissons, Boissons alcoolisées, Produits artisanaux, Alcools artisanaux, Cidres, Cidres artisanaux, Cidres bouchés, Cidres demi-secs	en:beverages,en:alcoholic-beverages,en:artisan-products,en:artisanal-spirits,en:ciders,en:artisanal-ciders,en:sparkling-ciders,fr:cidres-demi-secs	Bretagne	bretagne	35540,Plerguer,Ille et Vilaine,Bretagne,France	35540,plerguer,ille-et-vilaine,bretagne,france	"IGP, Déconseillé à certaines catégories de personnes, Déconseillé aux femmes enceintes, Pur jus de Bretagne   "	en:not-advised-for-specific-people,en:pgi,fr:deconseille-aux-femmes-enceintes,fr:pur-jus-de-bretagne							France	"Fabriqué avec des pommes à cidre de Bretagne. Contient des _sulfites_."	sulfites	en:sulphur-dioxide-and-sulphites						0		0			0					3		Alcoholic beverages	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:sparkling-ciders	https://static.openfoodfacts.org/images/products/355/147/075/0010/front_fr.9.400.jpg	https://static.openfoodfacts.org/images/products/355/147/075/0010/front_fr.9.200.jpg	https://static.openfoodfacts.org/images/products/355/147/075/0010/front_fr.9.400.jpg	https://static.openfoodfacts.org/images/products/355/147/075/0010/front_fr.9.200.jpg	https://static.openfoodfacts.org/images/products/355/147/075/0010/ingredients_fr.12.400.jpg	https://static.openfoodfacts.org/images/products/355/147/075/0010/ingredients_fr.12.200.jpg	https://static.openfoodfacts.org/images/products/355/147/075/0010/nutrition_fr.13.400.jpg	https://static.openfoodfacts.org/images/products/355/147/075/0010/nutrition_fr.13.200.jpg																																																										4.5																																																			
3760035200048	https://fr.openfoodfacts.org/produit/3760035200048	beniben	1500113166	1500113497	La Blonde		33 cl	bouteille,verre	bouteille,verre	Brasserie du Bouffay	brasserie-du-bouffay	Boissons, Boissons alcoolisées, Produits artisanaux, Bières, Alcools artisanaux, Bières artisanales, Bières blondes	en:beverages,en:alcoholic-beverages,en:artisan-products,en:beers,en:artisanal-spirits,en:craft-beers,en:lagers			France,Carquefou	france,carquefou	"Fabriqué en France, Déconseillé à certaines catégories de personnes, Déconseillé aux femmes enceintes"	en:not-advised-for-specific-people,en:made-in-france,fr:deconseille-aux-femmes-enceintes					France,Carquefou	France	France	Eau, malt d'_orge_, houblon.	orge	en:gluten						0		0			0					3		Alcoholic beverages	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:craft-beers	https://static.openfoodfacts.org/images/products/376/003/520/0048/front_fr.9.400.jpg	https://static.openfoodfacts.org/images/products/376/003/520/0048/front_fr.9.200.jpg	https://static.openfoodfacts.org/images/products/376/003/520/0048/front_fr.9.400.jpg	https://static.openfoodfacts.org/images/products/376/003/520/0048/front_fr.9.200.jpg	https://static.openfoodfacts.org/images/products/376/003/520/0048/ingredients_fr.6.400.jpg	https://static.openfoodfacts.org/images/products/376/003/520/0048/ingredients_fr.6.200.jpg	https://static.openfoodfacts.org/images/products/376/003/520/0048/nutrition_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/376/003/520/0048/nutrition_fr.7.200.jpg																																																										6																																																			
2000000021421	https://fr.openfoodfacts.org/produit/2000000021421	aleene	1441985913	1499504584	Panaché		25 cl	Bouteille,Verre,Bouteille:verre verte	bouteille,verre,bouteille-verre-verte	Bien Vu	bien-vu	Boissons, Boissons sans alcool, Panachés	en:beverages,en:non-alcoholic-beverages,fr:panaches					Point Vert, Déconseillé aux femmes enceintes	en:green-dot,fr:deconseille-aux-femmes-enceintes					Veynes,France	Super U	France	limonade (eau gazéifié, sucre, acidifiant (acide citrique), antioxygène (acide ascorbique), arôme), bière (eau, malt d'orge, maïs, houblon, antioxygène (acide ascorbique), colorant (E150c)		en:gluten			25 cl	250		3	en:e150c,en:e300,en:e330	0			0					4		Alcoholic beverages	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	fr:panaches	https://static.openfoodfacts.org/images/products/200/000/002/1421/front_fr.6.400.jpg	https://static.openfoodfacts.org/images/products/200/000/002/1421/front_fr.6.200.jpg	https://static.openfoodfacts.org/images/products/200/000/002/1421/front_fr.6.400.jpg	https://static.openfoodfacts.org/images/products/200/000/002/1421/front_fr.6.200.jpg	https://static.openfoodfacts.org/images/products/200/000/002/1421/ingredients_fr.5.400.jpg	https://static.openfoodfacts.org/images/products/200/000/002/1421/ingredients_fr.5.200.jpg	https://static.openfoodfacts.org/images/products/200/000/002/1421/nutrition_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/200/000/002/1421/nutrition_fr.7.200.jpg																																																										1.2																																																			
0896221000956	https://fr.openfoodfacts.org/produit/0896221000956	sebleouf	1497460279	1498850869	Mellifera	Bière de nativité	37,5 cl	Bouteille,Verre	bouteille,verre	Le Trou du Diable	le-trou-du-diable	Boissons, Boissons alcoolisées, Produits artisanaux, Bières, Alcools artisanaux, Bières artisanales, Bières blondes, Bières au miel, Bières canadiennes, Bières de saison	en:beverages,en:alcoholic-beverages,en:artisan-products,en:beers,en:artisanal-spirits,en:craft-beers,en:lagers,fr:bieres-au-miel,fr:bieres-canadiennes,fr:bieres-de-saison			Canada	canada							France		France	Eau, _blé_ malté, _orge_ malté, miel, houblon, levure.	blé, orge	en:gluten						0		0			0					3		Alcoholic beverages	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:craft-beers	https://static.openfoodfacts.org/images/products/089/622/100/0956/front_fr.6.400.jpg	https://static.openfoodfacts.org/images/products/089/622/100/0956/front_fr.6.200.jpg	https://static.openfoodfacts.org/images/products/089/622/100/0956/front_fr.6.400.jpg	https://static.openfoodfacts.org/images/products/089/622/100/0956/front_fr.6.200.jpg	https://static.openfoodfacts.org/images/products/089/622/100/0956/ingredients_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/089/622/100/0956/ingredients_fr.7.200.jpg	https://static.openfoodfacts.org/images/products/089/622/100/0956/nutrition_fr.8.400.jpg	https://static.openfoodfacts.org/images/products/089/622/100/0956/nutrition_fr.8.200.jpg																																																										5																																																			
5060318665761	https://fr.openfoodfacts.org/produit/5060318665761	nouky20	1498476996	1498480536	Froot Zero Sugar Orange	Boisson saveur orange avec édulcorants	3 L	Bidon,Bouteille,Plastique,PET1	bidon,bouteille,plastique,pet1	Drink Froot	drink-froot	"Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Boissons édulcorées, Boissons light, Boissons sans alcool"	en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages,en:artificially-sweetened-beverages,en:fruit-based-beverages,en:diet-beverages,en:non-alcoholic-beverages			UE	ue	Peu ou pas de sucre, Colorants naturels, Arômes naturels, Sans sucre	en:low-or-no-sugar,en:natural-colorings,en:natural-flavors,en:no-sugar						Noz	France	Eau, acidifiant : acide citrique, stabilisant : methyl cellulose de carbone, édulcorants : aspartame (contient une source de phénylalanine), saccharines, arômes naturels, antioxydant : acide ascorbique, correcteur d'acidité : citrate de sodium, colorants : curcumin, carotènes, béta-apo-8'-carontenal, conservateurs : sorbate de potassium, benzoate de sodium.					250 ml	250		10	en:e100,en:e160,en:e202,en:e211,en:e300,en:e330,en:e331,en:e461,en:e951,en:e954	0			0			1	b	4	Beverages	Artificially sweetened beverages	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:diet-beverages	https://static.openfoodfacts.org/images/products/506/031/866/5761/front_fr.6.400.jpg	https://static.openfoodfacts.org/images/products/506/031/866/5761/front_fr.6.200.jpg	https://static.openfoodfacts.org/images/products/506/031/866/5761/front_fr.6.400.jpg	https://static.openfoodfacts.org/images/products/506/031/866/5761/front_fr.6.200.jpg	https://static.openfoodfacts.org/images/products/506/031/866/5761/ingredients_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/506/031/866/5761/ingredients_fr.7.200.jpg	https://static.openfoodfacts.org/images/products/506/031/866/5761/nutrition_fr.8.400.jpg	https://static.openfoodfacts.org/images/products/506/031/866/5761/nutrition_fr.8.200.jpg		2	8		0	0																																			0.4	0									0	0				0	0																																												1								
3245390026910	https://fr.openfoodfacts.org/produit/3245390026910	tacite	1450721766	1498055863	Bas-Armagnac 12 ans d'âge		75 cl	Bouteille,Verre	bouteille,verre	Reflets de France	reflets-de-france	Boissons, Boissons alcoolisées, Alcools forts, Eaux-de-vie, Armagnacs, Bas-Armagnac	en:beverages,en:alcoholic-beverages,en:hard-liquors,fr:eaux-de-vie,fr:armagnacs,fr:bas-armagnac	France	france	France	france							Rouvroy,France	Carrefour Market	France	Armagnac.								0		0			0					3		Alcoholic beverages	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	fr:eaux-de-vie	https://static.openfoodfacts.org/images/products/324/539/002/6910/front_fr.3.400.jpg	https://static.openfoodfacts.org/images/products/324/539/002/6910/front_fr.3.200.jpg	https://static.openfoodfacts.org/images/products/324/539/002/6910/front_fr.3.400.jpg	https://static.openfoodfacts.org/images/products/324/539/002/6910/front_fr.3.200.jpg	https://static.openfoodfacts.org/images/products/324/539/002/6910/ingredients_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/324/539/002/6910/ingredients_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/324/539/002/6910/nutrition_fr.5.400.jpg	https://static.openfoodfacts.org/images/products/324/539/002/6910/nutrition_fr.5.200.jpg																																																										40																																																			
2000000048086	https://fr.openfoodfacts.org/produit/2000000048086	nouky20	1496603226	1497725275	Cidre Le Costaud (7% vol)	"Cidre élevé en fût de chêne à calvados"	75 cl	Bouteille,verre	bouteille,verre	Pacory,Ferme des Grimaux	pacory,ferme-des-grimaux	Boissons, Boissons alcoolisées, Produits artisanaux, Alcools artisanaux, Cidres, Cidres artisanaux, Cidres demi-secs	en:beverages,en:alcoholic-beverages,en:artisan-products,en:artisanal-spirits,en:ciders,en:artisanal-ciders,fr:cidres-demi-secs	Orne,France	orne,france	61350,Mantilly,Orne,France	61350,mantilly,orne,france	"Déconseillé à certaines catégories de personnes, Déconseillé aux femmes enceintes"	en:not-advised-for-specific-people,fr:deconseille-aux-femmes-enceintes					Changé,France,Mayenne		France	"Pur jus de pommes à cidre provenant d'une sélection de variétés anciennes issues de vergers haute tige, calvados. Alcool 7% vol."			Anhydride sulfureux et sulfites	en:sulphur-dioxide-and-sulphites	20 cl	200		0		0			0							Alcoholic beverages	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:artisanal-ciders	https://static.openfoodfacts.org/images/products/200/000/004/8086/front_fr.6.400.jpg	https://static.openfoodfacts.org/images/products/200/000/004/8086/front_fr.6.200.jpg	https://static.openfoodfacts.org/images/products/200/000/004/8086/front_fr.6.400.jpg	https://static.openfoodfacts.org/images/products/200/000/004/8086/front_fr.6.200.jpg	https://static.openfoodfacts.org/images/products/200/000/004/8086/ingredients_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/200/000/004/8086/ingredients_fr.7.200.jpg	https://static.openfoodfacts.org/images/products/200/000/004/8086/nutrition_fr.12.400.jpg	https://static.openfoodfacts.org/images/products/200/000/004/8086/nutrition_fr.12.200.jpg																																																										7																																																			
3460410527509	https://fr.openfoodfacts.org/produit/3460410527509	stf-la	1360425381	1497020176	Rhum Old Reserve 2000	Rhum	70 cl	Bouteille,Verre	bouteille,verre	Plantation Rum	plantation-rum	Boissons, Boissons alcoolisées, Alcools forts, Eaux-de-vie, Rhums, Rhums ambrés	en:beverages,en:alcoholic-beverages,en:hard-liquors,fr:eaux-de-vie,en:rums,en:amber-rum	Trinidad,Trinité-et-Tobago	trinidad,trinite-et-tobago			Point Vert, Déconseillé aux femmes enceintes	en:green-dot,fr:deconseille-aux-femmes-enceintes					Doué la Fontaine,France		France																					Alcoholic beverages	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded	en:amber-rum	https://static.openfoodfacts.org/images/products/346/041/052/7509/front_fr.8.400.jpg	https://static.openfoodfacts.org/images/products/346/041/052/7509/front_fr.8.200.jpg	https://static.openfoodfacts.org/images/products/346/041/052/7509/front_fr.8.400.jpg	https://static.openfoodfacts.org/images/products/346/041/052/7509/front_fr.8.200.jpg			https://static.openfoodfacts.org/images/products/346/041/052/7509/nutrition_fr.14.400.jpg	https://static.openfoodfacts.org/images/products/346/041/052/7509/nutrition_fr.14.200.jpg																																																										42																																																			
3760009980013	https://fr.openfoodfacts.org/produit/3760009980013	tacite	1450899584	1496607156	Fest Noz - Cidre Artisanal Breton - Brut		75 cl	bouteille,verre	bouteille,verre	Les Maîtres Cidriers de Cornouaille	les-maitres-cidriers-de-cornouaille	Boissons, Boissons alcoolisées, Produits artisanaux, Alcools artisanaux, Cidres, Cidres artisanaux, Cidres demi-secs, Cidres bretons	en:beverages,en:alcoholic-beverages,en:artisan-products,en:artisanal-spirits,en:ciders,en:artisanal-ciders,fr:cidres-demi-secs,fr:cidres-bretons	Bretagne	bretagne	Bretagne,France	bretagne,france	Produit en Bretagne  	en:produced-in-bretagne	EMB 29174	emb-29174		ploneour-lanvern-finistere-france	France	Noz	France	"Pur jus de pommes à cidre de vergers bretons - 5.5% vol. alcool."								0		0			0							Alcoholic beverages	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:artisanal-ciders	https://static.openfoodfacts.org/images/products/376/000/998/0013/front_fr.14.400.jpg	https://static.openfoodfacts.org/images/products/376/000/998/0013/front_fr.14.200.jpg	https://static.openfoodfacts.org/images/products/376/000/998/0013/front_fr.14.400.jpg	https://static.openfoodfacts.org/images/products/376/000/998/0013/front_fr.14.200.jpg	https://static.openfoodfacts.org/images/products/376/000/998/0013/ingredients_fr.20.400.jpg	https://static.openfoodfacts.org/images/products/376/000/998/0013/ingredients_fr.20.200.jpg	https://static.openfoodfacts.org/images/products/376/000/998/0013/nutrition_fr.17.400.jpg	https://static.openfoodfacts.org/images/products/376/000/998/0013/nutrition_fr.17.200.jpg																																																										5.5																																																			
